topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
109,"wealthy, richest, millionaire, eligible, billionairea, wealthiest, wealth, worlda, billion, world",27,"['wealthy', 'richest', 'millionaire', 'eligible', 'billionairea', 'wealthiest', 'wealth', 'worlda', 'billion', 'world', 'businessman', 'male', 'dollar', 'net', 'envied', 'bachelor', 'businessmen', 'article', 'spoiled', 'lifestyle', 'folks', 'cocky', 'planet', 'royalty', 'leslienorthbooks', 'overachieving', 'lifestyles']",Wealthy Businessman's Lifestyle,The wealthy businessman discusses business deals over dinner at an upscale restaurant.,"social_setting, romance_core","setting:restaurant, activity:discussing_business",False,"The top keywords 'wealthy', 'businessman', and 'world' indicate a focus on the businessman's lifestyle. The snippets mention dinner and business discussions, supporting the 'social_setting' and 'romance_core' categories.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on wealth and status, which are not central to the heroine–hero relationship arc. They do not primarily realise any of Radway's 13 functions."
112,"rain, winter, wet, raining, chilly, icy, snowing, rained, flakes, freezing",27,"['rain', 'winter', 'wet', 'raining', 'chilly', 'icy', 'snowing', 'rained', 'flakes', 'freezing', 'colder', 'glacier', 'weather', 'outside', 'sky', 'snowy', 'rainstorm', 'skies', 'wind', 'air', 'rains', 'soaked', 'umbrella', 'temperature', 'snowflakes', 'sheets', 'wetter']",Snowy Winter Walk,"The couple walks through the snowy streets, flakes falling around them.","romance_core, domestic_life","setting:outdoors, activity:walking",False,"The top keywords 'rain', 'winter', 'snowy', 'flakes' indicate a snowy setting. The snippets like 'make it rain' and '[NAME] i ask' suggest a couple engaged in an activity together, likely walking given no other specific actions are mentioned.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('rain.', 'make it rain.', 'the [NAME] i ask.') do not contain any direct references to the heroine, hero, or their relationship. The main taxonomy category 'Public & Leisure Spaces' further supports this, as it indicates the topic is about general environments or activities, not the core romance narrative."
113,"daphnea, audreya, drugs, curious, sister, shrugged, volunteer, continued, suspected, labela",27,"['daphnea', 'audreya', 'drugs', 'curious', 'sister', 'shrugged', 'volunteer', 'continued', 'suspected', 'labela', 'wiped', 'sad', 'gave', 'determined', 'irritably', 'skinny', 'incidents', 'clean', 'cigarette', 'tabloid', 'gone', 'relished', 'look', 'furious', 'staggered', 'troubled', 'sizes']",Sister's Drug Struggle,"The sister, determined to help, visits Daphne in her apartment.","relationship_conflict, domestic_life","setting:apartment, activity:visiting",False,"The keywords 'sister', 'drugs', and 'daphne' indicate a relationship focus. The snippets show the sister's determination to help Daphne, placing this topic in 'relationship_conflict' and 'domestic_life'. The setting is Daphne's apartment, as shown in the snippets.",5.1,Family & Kinship,Social World Outside Couple,,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about the heroine's relationship with her family or friends, not her romantic partner. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
118,"holta, donovana, doesna, zullya, addressing, lets, publicity, finds, knows, forthcoming",27,"['holta', 'donovana', 'doesna', 'zullya', 'addressing', 'lets', 'publicity', 'finds', 'knows', 'forthcoming', 'horsea', 'gives', 'deal', 'turns', 'escorting', 'coaching', 'michaela', 'hea', 'presumably', 'position', 'impression', 'steelea', 'realize', 'isna', 'rarely', 'board', 'antics']",Boardroom Negotiation,"The couple sits across from each other at a boardroom table, discussing a business deal.","romance_core, work_or_school","setting:boardroom, activity:negotiating",False,"The top keywords 'board', 'deal', and 'position' indicate a business negotiation setting. The snippets confirm this, with 'Holtâs arm' referring to a position at the board and '[NAME] recalls the first time he met holtâs father, [NAME].', suggesting a business or work context.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the hero's work and family background, which is peripheral to the heroine–hero relationship. It does not primarily realise any of Radway's 13 functions."
124,"viviana, shallowed, ante, returned, engagement, stunt, instances, cheeks, ex, flushed",27,"['viviana', 'shallowed', 'ante', 'returned', 'engagement', 'stunt', 'instances', 'cheeks', 'ex', 'flushed', 'tensed', 'parents', 'surprise', 'figuratively', 'wouldna', 'weakness', 'fianca', 'surfaced', 'relationship', 'mention', 'didna', 'th', 'interruption', 'soft', 'originally', 'fathera', 'followed']",Engagement Surprise,"The couple's parents, surprised, learn about their engagement.","relationship_conflict, domestic_life","setting:home, activity:argument",False,"The top keyword 'engagement' indicates a significant relationship event. The keywords 'parents', 'surprise', and 'ex' suggest a scene involving family reaction. Snippets like 'vivianâs voice rose to match mine' and 'vivianâs gone' imply an argumentative scene at home.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about the heroine's parents and does not directly involve the heroine-hero relationship, making it background context rather than a narrative function in the romance arc."
130,"says, told, argues, replied, offered, asked, promised, prospect, unconvinced, panted",27,"['says', 'told', 'argues', 'replied', 'offered', 'asked', 'promised', 'prospect', 'unconvinced', 'panted', 'protested', 'thought', 'admitted', 'news', 'stamina', 'appreciate', 'implying', 'replies', 'bring', 'admits', 'spoke', 'want', 'practice', 'sister', 'wona', 'burden', 'carry']",Sister's Confusing Admissions,"The sister confesses her struggles and secrets to her sibling in a quiet, intense conversation.","relationship_conflict, domestic_life","setting:home, activity:confession",False,"The top keywords 'sister', 'confession', and 'admissions' along with the snippets indicating intense conversations and admissions of struggles support the label 'Sister's Confusing Admissions'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the topic revolves around family relationships and emotional conflicts within the home.",5.1,Family & Kinship,Social World Outside Couple,,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not categorized under any romance-related stage 1 or stage 2 categories. Therefore, it does not primarily realize any of Radway's 13 functions in the heroine–hero romance arc."
135,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",27,"['sun', 'sky', 'beach', 'clouds', 'horizon', 'sand', 'ocean', 'sunset', 'orange', 'cloud', 'suna', 'sea', 'breeze', 'light', 'stars', 'trees', 'setting', 'wind', 'glow', 'river', 'descent', 'rays', 'skies', 'impossibly', 'shining', 'crisp', 'reflecting']",Sunset Beach Walk,"The couple walks along the beach, watching the sun set over the ocean.","romance_core, domestic_life","setting:beach, activity:walking",False,"The keywords 'sun', 'sky', 'beach', 'ocean', and 'sunset' clearly indicate a beach scene at sunset. The snippets confirm this, with phrases like 'you're the sun' and 'the sun rose' suggesting a romantic context. The label 'Sunset Beach Walk' captures this scene, with 'romance_core' and 'domestic_life' as primary categories due to the emotional and shared activity aspects.",8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not relate to the heroine–hero relationship or any of Radway's 13 functions. They are about the sun, which is a public and leisure space, fitting the main taxonomy category. Therefore, this topic is 'none of the above'."
137,"knows, understood, surely, means, did, goes, understanding, understanda, offspring, reynarda",27,"['knows', 'understood', 'surely', 'means', 'did', 'goes', 'understanding', 'understanda', 'offspring', 'reynarda', 'protocol', 'oblige', 'publicist', 'want', 'realize', 'doora', 'yeah', 'understandable', 'hmmm', 'thing', 'qualified', 'apparent', 'blessed', 'awfully', 'guarantee', 'fairly', 'busy']",Generous Offspring Circumstances,The couple discusses their generous offspring and the apparent circumstances around them.,"relationship_conflict, domestic_life","setting:home, activity:discussion",False,"The top keywords 'offspring', 'protocol', 'publicist', and 'circumstances' indicate a conversation about children. The repeated phrase 'who knows?' in the snippets suggests a discussion or argument, and the adjective 'generous' implies a conflict or disagreement about the topic at hand.",5.1,Family & Kinship,Social World Outside Couple,,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords, label, or scene summary, and it's not assigned any categories in Stage 1. Its Stage 2 taxonomy places it in 'Family & Kinship', which is not a central part of the heroine–hero romance arc. Therefore, it does not primarily realise any of Radway's 13 functions."
138,"sailora, sailors, archery, promised, sparrowa, cards, tapes, arrows, broccoli, pact",27,"['sailora', 'sailors', 'archery', 'promised', 'sparrowa', 'cards', 'tapes', 'arrows', 'broccoli', 'pact', 'wit', 'olympics', 'bostona', 'huntera', 'lived', 'feisty', 'trainer', 'capable', 'charity', 'hhh', 'ship', 'picture', 'human', 'loan', 'regarding', 'class', 'husbanda']",Archery Practice,The couple practices archery together at a range.,"domestic_life, physical_affection","setting:archery_range, activity:archery",False,"The top keywords 'archery', 'sailors', and 'trainer' suggest a shared activity involving archery. The snippets mention 'âs eyes' and 'iâd ever seen', indicating a couple or two people together, supporting the 'physical_affection' category. The setting is clearly an archery range, as suggested by the keyword 'archery' and the snippet 'or was sheâ[NAME] sailorâs situation suddenly came into sharp relief'.",1.5,Exercise & Physical Activity,Embodied & Sensory Experience,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any elements related to the heroine–hero relationship, romance, or the heroine's personal growth. Instead, they focus on physical appearance and sensory experiences, which are not central to the heroine–hero narrative arc."
146,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",27,"['bed', 'mattress', 'bedroom', 'sheets', 'covers', 'climb', 'lay', 'edge', 'blankets', 'pillow', 'blanket', 'legs', 'knees', 'comforter', 'climbed', 'sat', 'kneel', 'crawls', 'pull', 'arms', 'scoop', 'pulled', 'facing', 'snuggle', 'pajamas', 'crawled', 'crawl']",Bedtime Routine,"She gets into her own bed, turning right around after a long day.","domestic_life, romance_core","setting:bedroom, activity:bedtime",False,"The top keywords 'bed', 'mattress', 'bedroom', and 'sheets' indicate a scene centered around bedtime. The snippets confirm this, with phrases like 'her bed' and 'should turn right around and head back up to bed'. This topic describes a typical domestic scene in a romantic relationship, hence the primary categories of 'domestic_life' and 'romance_core'. The secondary categories of 'setting:bedroom' and 'activity:bedtime' further specify the location and action taking place.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about the heroine's bed and sleep, which is a domestic space and routine but does not directly relate to the heroine–hero relationship or their narrative arc."
147,"luck, luckiest, perfection, perfectly, fortunate, fit, solution, unlucky, today, miracle",27,"['luck', 'luckiest', 'perfection', 'perfectly', 'fortunate', 'fit', 'solution', 'unlucky', 'today', 'miracle', 'consider', 'tricked', 'immaculate', 'guess', 'nonexistent', 'absolutely', 'freed', 'setup', 'blazer', 'overtime', 'incredibly', 'streak', 'ita', 'believe', 'thousands', 'place', 'scrunched']",Good Luck Wishes,Friends or family members wish someone good luck before an important event.,social_setting,"setting:group_of_people, activity:wishing_good_luck",False,"The top keywords 'luck', 'good luck', and 'today' indicate a scene centered around wishing someone good fortune. The snippets 'well, good luck.' and 'good luck with everything.' confirm this, showing people expressing their hopes for someone's success.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('good luck', 'well, good luck') suggest a general expression of well-wishing, not tied to any specific romantic narrative function. The Stage 2 taxonomy group 'Friends & Social Circles' further supports this, as it's about social interactions outside the main couple's relationship."
148,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",27,"['merry', 'holiday', 'parties', 'holidays', 'yeara', 'partya', 'december', 'partying', 'presents', 'christmases', 'celebration', 'gala', 'attend', 'towna', 'decorations', 'victorian', 'annual', 'music', 'partygoers', 'festive', 'early', 'handmade', 'ita', 'gifts', 'lights', 'complement', 'shopping']",Holiday Celebration,The couple enjoys a festive holiday party together.,"romance_core, social_setting","setting:party, activity:celebrating",False,"The top keywords 'holiday', 'parties', 'celebration', and 'presents' indicate a festive event. The snippets confirm this, mentioning holidays and celebrations, supporting the label 'Holiday Celebration'.",5.3,"Community, Norms & Social Events",Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on general conversations about holidays, which is not directly related to the heroine–hero relationship or its narrative arc. It belongs to the 'Community, Norms & Social Events' category, further emphasizing its peripheral role in the romance narrative."
151,"leta, shall, suggested, leave, says, talk, walk, outside, trickle, technique",27,"['leta', 'shall', 'suggested', 'leave', 'says', 'talk', 'walk', 'outside', 'trickle', 'technique', 'deal', 'strategy', 'cool', 'auction', 'straight', 'just', 'handled', 'hypotheticals', 'wantina', 'training', 'suspend', 'aids', 'levvetora', 'say', 'lecturer', 'preconceived', 'tennessee']",Negotiating Business Deal,"The couple sits around a table, discussing strategies and terms for a business deal.","domestic_life, work_or_school","setting:table, activity:discussing",False,"The keywords 'deal', 'strategy', 'negotiating', and 'auction' indicate a business context. The snippets show characters discussing and making decisions, which supports the 'domestic_life' and 'work_or_school' categories.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('leta's go') do not contain any romantic or relationship-related content, and the Stage 2 taxonomy places it in the 'Hero's Elite Work & Business World'. Therefore, this topic does not primarily realise any of Radway's 13 functions and is best classified as 'none of the above'."
154,"pregnancy, test, unplanned, weeks, months, fianca, birth, conception, injection, childbirth",27,"['pregnancy', 'test', 'unplanned', 'weeks', 'months', 'fianca', 'birth', 'conception', 'injection', 'childbirth', 'gyn', 'maternity', 'month', 'vitamins', 'lines', 'clause', 'class', 'immaculate', 'early', 'youa', 'unless', 'science', 'told', 'unlikely', 'guess', 'faking', 'percent']",Unexpected Pregnancy,"She realizes she's pregnant, grappling with the unplanned news.","relationship_conflict, domestic_life","setting:home, activity:realization",False,"Keywords 'pregnancy', 'unplanned', 'weeks', 'months' indicate an unexpected pregnancy. Snippets show characters grappling with this news, supporting 'relationship_conflict' and 'domestic_life'.",5.1,Family & Kinship,Social World Outside Couple,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on the heroine's pregnancy, which is a social world outside the couple's relationship, not directly related to the heroine–hero narrative arc. It does not primarily realise any of Radway's 13 functions."
160,"gasped, tears, panic, cheeks, stomach, tear, hips, winced, wiped, belly",27,"['gasped', 'tears', 'panic', 'cheeks', 'stomach', 'tear', 'hips', 'winced', 'wiped', 'belly', 'unshed', 'welled', 'shivers', 'sprang', 'filled', 'flowed', 'corners', 'brimmed', 'shiver', 'spine', 'tense', 'spilled', 'shocked', 'pricked', 'streamed', 'churned', 'burst']",Emotional Panic Attack,"She gasps repeatedly, tears streaming down her cheeks, as panic surges through her body.","romance_core, relationship_conflict","setting:bedroom, activity:gasping",False,"The keywords 'tears', 'panic', 'gasps', and 'cheeks' are repeated and supported by the snippets, indicating a scene of intense emotional distress. The label and scene_summary capture this specific moment, avoiding vagueness.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and snippets ('she gasped', 'they both gasped') do not relate to any specific interaction between the heroine and hero, nor do they indicate any emotional state or action that would correspond to Radway's functions. They are merely expressions of surprise or shock, which could occur in any context, making 'none' the appropriate choice."
173,"friendship, friend, buddies, benefits, friendships, acquaintances, wea, friendsa, slowlya, school",27,"['friendship', 'friend', 'buddies', 'benefits', 'friendships', 'acquaintances', 'wea', 'friendsa', 'slowlya', 'school', 'inseparable', 'best', 'freshman', 'symbol', 'high', 'lives', 'mutual', 'trust', 'theya', 'frienda', 'coworkersa', 'commonality', 'guess', 'exist', 'decade', 'remain', 'stayed']",Friendship Bonding,"The couple, inseparable since freshman year, shares laughter and stories in their dorm room.","romance_core, domestic_life","setting:dorm_room, activity:laughing_and_talking",False,"The top keyword 'friendship' and snippets mentioning 'brand-new friendship' and 'inseparable' indicate a strong bond between characters. The label 'Friendship Bonding' captures this, with the scene summary describing a typical interaction in their shared living space.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about friendship, which is not a central element of the heroine–hero relationship arc. It belongs to the 'Friends & Social Circles' category, further emphasizing its peripheral role in the romance narrative."
182,"tough, umma, jerky, battle, dig, cheeks, theya, talk, getting, ita",27,"['tough', 'umma', 'jerky', 'battle', 'dig', 'cheeks', 'theya', 'talk', 'getting', 'ita', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Cheek Heating Conversation,"She blushes, her cheeks heating up as she discusses something personal with him.","romance_core, social_setting","setting:conversation, activity:discussing_personal",False,"The keyword 'cheeks' and the phrase 'cheeks heat' in the snippets indicate a blush response, suggesting an emotional or embarrassing conversation. The keyword 'tough' implies a challenging or serious topic being discussed.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic contains no keywords, no label or scene summary, and no primary or secondary categories related to the heroine–hero relationship. The representative snippets are not related to the heroine or hero's actions or emotions, and do not fit any of Radway's functions."
187,"plan, plans, work, united, conditions, figure, suited, states, planning, bantered",27,"['plan', 'plans', 'work', 'united', 'conditions', 'figure', 'suited', 'states', 'planning', 'bantered', 'arena', 'natyaa', 'pledged', 'hardball', 'reconsidered', 'feasible', 'successor', 'action', 'ohhhh', 'bide', 'politicians', 'envision', 'ahhh', 'plural', 'earnestly', 'form', 'affecting']",Political Planning Session,"Politicians gather around a table, discussing feasible action plans and conditions.","domestic_life, work_or_school","setting:table, activity:planning",False,"The top keywords 'plan', 'plans', 'conditions', 'planning', and 'action' indicate a focus on strategic decision-making. The snippets confirm this, showing characters engaged in planning and discussing conditions.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine, hero, or their relationship. The Stage 2 taxonomy places the topic in the 'Hero's Elite Work & Business World', indicating a focus on the hero's work life rather than the romantic narrative."
191,"eddiea, wasn, onboarding, didn, couldn, blinked, mitchella, meeting, complied, karaoke",27,"['eddiea', 'wasn', 'onboarding', 'didn', 'couldn', 'blinked', 'mitchella', 'meeting', 'complied', 'karaoke', 'concluded', 'grinned', 'client', 'privately', 'remark', 'receiving', 'approved', 'unexpectedly', 'agreed', 'clapped', 'ear', 'shouldn', 'exclaimed', 'appreciate', 'orbiting', 'ddie', 'gamely']",Business Meeting With Client,"Eddie meets with a client in an office, discussing business and his role in the company.","romance_core, work_or_school","setting:office, activity:discussing_business",False,The top keyword 'meeting' and the snippets mentioning 'eddieâs role in the company' indicate a business meeting. The keyword 'client' and the office setting in the snippets support this label and categories.,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on Eddie's professional life and status, with no direct reference to the heroine or the romantic relationship. The Stage 2 taxonomy also places it under 'Hero's Elite Work & Business World', further emphasizing its non-central role in the heroine-hero narrative arc."
193,"patricka, yells, dopey, friend, nervously, announces, nudging, presents, birthday, wasted",27,"['patricka', 'yells', 'dopey', 'friend', 'nervously', 'announces', 'nudging', 'presents', 'birthday', 'wasted', 'greet', 'instigating', 'shrugged', 'punched', 'dovey', 'lovey', 'shot', 'falls', 'wondered', 'asked', 'chasing', 'best', 'babes', 'trailed', 'visitorsa', 'antagonistic', 'chickenshit']",Birthday Surprise For Friend,She excitedly plans and executes a surprise birthday party for her friend.,"romance_core, social_setting","setting:party, activity:planning_surprise",False,"The top keyword 'birthday' indicates a central event, while 'surprise' and 'friend' suggest a social setting with emotional bonding. The snippets show planning and execution of this surprise, fitting the label and chosen categories.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on a social interaction between the heroine and a friend named Patrick, with no direct involvement or interaction with the hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
194,"authors, acknowledgments, authora, reviews, reading, purchase, series, thank, authorized, fiction",27,"['authors', 'acknowledgments', 'authora', 'reviews', 'reading', 'purchase', 'series', 'thank', 'authorized', 'fiction', 'novella', 'read', 'permission', 'writing', 'review', 'editors', 'write', 'mate', 'novel', 'electronic', 'publisher', 'pc', 'culture', 'supports', 'distributed', 'supporting', 'tweet']",Author Acknowledgment Section,The author thanks readers and acknowledges supporters in the acknowledgments section of their novel.,nonfiction_or_technical,"setting:novel, activity:thanking",True,"The top keywords 'acknowledgments', 'authors', and 'reviews' directly relate to the non-fiction aspects of publishing. The snippets confirm this, mentioning 'acknowledgments sections' and 'reading this book', indicating a meta-level discussion rather than a narrative scene.",noise,Noise / Technical / Paratext,Special,,,,high,True,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about author acknowledgments and reviews, which are not central to the heroine–hero romance arc. It belongs to the 'noise' category and does not realise any of Radway's functions."
195,"spoke, asked, cartera, walked, reservation, blakea, noraa, smiled, pro, standards",27,"['spoke', 'asked', 'cartera', 'walked', 'reservation', 'blakea', 'noraa', 'smiled', 'pro', 'standards', 'talk', 'decision', 'selling', 'capitalizing', 'finale', 'looked', 'live', 'knows', 'gritted', 'discourage', 'tarnish', 'mcs', 'approached', 'breakthrough', 'recollection', 'knockout', 'hoot']",Business Deal Negotiation,"The couple, seated around a table, engages in intense negotiations over a business deal.","romance_core, domestic_life","setting:table, activity:negotiating",False,"The top keywords 'standards', 'decision', 'deal', 'room' suggest a business setting. The verb 'gritted' implies determination or tension, fitting a negotiation scene. Snippets like 'jamieson spoke' and 'the doctor spoke' indicate dialogue, likely part of the negotiation.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine, hero, or their relationship. The topic is about a business or work setting, with no clear connection to the romance narrative arc. Therefore, it does not primarily realise any of Radway's 13 functions and is best classified as 'none of the above'."
200,"sister, sistera, partnera, niece, daughter, older, disclosure, mask, members, sibling",27,"['sister', 'sistera', 'partnera', 'niece', 'daughter', 'older', 'disclosure', 'mask', 'members', 'sibling', 'friend', 'compare', 'dangerous', 'won', 'chinned', 'card', 'think', 'disarmingly', 'syringe', 'shouldna', 'non', 'geeky', 'best', 'moma', 'overachieving', 'genaa', 'constipated']",Siblings' Confusing Disclosure,A sister and her older sibling have a tense conversation about a hidden truth.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The keywords 'sister', 'niece', 'daughter', 'older', 'disclosure', and 'mask' suggest a family relationship with a hidden secret. The snippets confirm this, showing characters asking about or revealing something, indicating a conflictual scene.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on family and kinship, specifically the heroine's sister. This topic does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc, as it is about the social world outside the couple."
209,"fitzpatricka, brennana, eldest, clan, ireland, unwarranted, obsession, wing, adoptive, squash",27,"['fitzpatricka', 'brennana', 'eldest', 'clan', 'ireland', 'unwarranted', 'obsession', 'wing', 'adoptive', 'squash', 'blooded', 'reins', 'generation', 'daughter', 'richer', 'gutter', 'bostona', 'sailora', 'sole', 'lavish', 'cufflinks', 'successfully', 'household', 'history', 'youngest', 'enemy', 'class']",Clan Heir's Obsession,"The eldest son of a powerful clan is consumed by an unwarranted obsession with his adoptive sister, leading to intense, often inappropriate interactions.",,,False,,5.1,Family & Kinship,Social World Outside Couple,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and snippets suggest this topic is about a character's family and their interactions, not directly involving the heroine or hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
212,"desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",27,"['desk', 'screen', 'laptop', 'monitor', 'office', 'stare', 'papers', 'drawer', 'chair', 'paperweight', 'lean', 'seat', 'mahogany', 'shuffle', 'grab', 'turn', 'checkbook', 'powerpoint', 'remote', 'grabbing', 'folder', 'work', 'monitors', 'stared', 'pad', 'walk', 'tap']",Office Work At Desk,"She sits at her desk in the office, staring at her computer screen.","domestic_life, work_or_school","setting:office, activity:working",False,"The top keywords 'desk', 'screen', 'laptop', 'monitor', and 'office' indicate a work setting. The snippets show a consistent scene of sitting at a desk and looking at a screen, suggesting focused work.",6.3,Shared Workplaces & Professional Interaction,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about a workplace setting and a desk, with no mention of the heroine or hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero narrative arc."
213,"breath, hitches, breathes, deep, breathing, groans, sucked, throat, lungs, blew",27,"['breath', 'hitches', 'breathes', 'deep', 'breathing', 'groans', 'sucked', 'throat', 'lungs', 'blew', 'blows', 'ragged', 'shaky', 'noise', 'took', 'catches', 'breaths', 'moans', 'whimpers', 'coughed', 'exhale', 'gurgling', 'takes', 'heavily', 'exhales', 'inhales', 'shallow']",Deep Breaths During Emotional Moment,"She takes deep, ragged breaths to calm herself during an emotional conversation.","romance_core, relationship_conflict","setting:conversation, activity:emotional_talk",False,"The top keywords 'breath', 'hitches', 'deep', 'breathing', 'ragged' indicate a character taking deep breaths. The snippets show this happening during emotional moments, such as 'she sucks in a breath' and 'âoh, okay.â she sucks in a breath'. This suggests a scene where someone is trying to manage their emotions through their breathing.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and representative snippets do not indicate any specific interaction or development between the heroine and hero. The topic focuses solely on the heroine's brief, isolated reaction, which does not drive the narrative of their relationship forward."
218,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",27,"['pigeon', 'birds', 'duck', 'duckling', 'chirping', 'wings', 'speculate', 'pecking', 'crows', 'antics', 'feathers', 'lizards', 'squawking', 'carnivorous', 'vulture', 'flight', 'birdwatching', 'squawked', 'feeding', 'overhead', 'goose', 'feathered', 'rescue', 'mercenary', 'beings', 'flap', 'peacock']",Birdwatching In Park,"The couple sits on a bench in the park, watching birds and ducks.","romance_core, domestic_life","setting:park, activity:birdwatching",False,"The top keywords 'pigeon', 'birds', 'duckling', 'chirping', and 'wings' indicate a scene involving birds. The snippets mention a pigeon with a difficult past and someone asking if another is a pigeon, suggesting a conversation about birds. The label 'Birdwatching In Park' reflects this, and the scene summary captures the typical scene implied by the topic.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about pigeons and their treatment, with no direct relation to the heroine–hero relationship. It doesn't fit any of Radway's functions and is more about a side character or a metaphor, not the main narrative arc."
