topic_id,keywords,num_keywords,label,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
84,"didn, wasn, nicka, couldn, wouldn, flinched, doesn, frowned, struggled, shook",27,84_didn_wasn_nicka_couldn,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no previous label or scene summary. It's not classified under any primary or secondary categories in Stage 1. Its Stage 2 taxonomy group 'Violence, Threats & Coercion' and 'Negative Emotions & Distress' suggest it's more about conflict and distress, but these are not central narrative functions in Radway's model. The representative snippets show internal thoughts and avoidance, which don't clearly map to any specific Radway function."
85,"did, tried, thought, try, trya, course, dida, really, wona, hoped",27,85_did_tried_thought_try,3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, label, and scene summary, and it has no primary or secondary categories. It does not represent any specific narrative function in the heroine–hero romance arc."
86,"york, rent, lease, city, rental, pay, live, monthly, renting, montha",27,86_york_rent_lease_city,6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the location 'New York', which does not directly relate to any of Radway's narrative functions. It could be a setting, but it's not integral to the heroine–hero story arc."
87,"leave, leaving, walk, left, need, leta, run, needed, fleeing, unscathed",27,87_leave_leaving_walk_left,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets ('you should leave.', 'leave them.', 'after we leave.') indicate a desire for separation, which aligns with Radway's function R7 - Hero and heroine are physically or emotionally separated."
88,"missed, misses, missing, forgot, performance, sorry, did, ia, train, memo",27,88_missed_misses_missing_forgot,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest a guarded or defensive response from the heroine, which aligns with R5. However, the lack of explicit context makes this a low confidence match."
89,"hate, hated, loathe, hating, hates, loathed, dislike, shopping, method, survival",27,89_hate_hated_loathe_hating,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets revolve around expressions of hatred and distance, indicating a physical or emotional separation between the hero and heroine. This aligns with Radway's function R7, which describes such separations during the initial conflict and isolation phase of the romance narrative."
90,"hospital, surgeon, surgery, doctors, trauma, doctora, medical, appointment, er, clinic",27,90_hospital_surgeon_surgery_doctors,6.5,"Law, Medicine, Education & Formal Institutions","Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the setting of a hospital, which is not directly related to the heroine–hero romance arc. It does not primarily realise any of Radway's 13 functions."
91,"memories, remember, memory, remembered, remembering, childhood, amnesia, vivid, recall, ones",27,91_memories_remember_memory_remembered,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around memories, which could be a source of distress or regret for the heroine, fitting R1. The lack of keywords and previous LLM label or scene summary makes it difficult to pinpoint a more specific function, but the general sentiment of loss or longing suggests a Phase I function."
92,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",27,92_furniture_fireplace_ceiling_windows,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on describing physical spaces and furniture, which does not directly participate in the heroine–hero narrative arc. It sets the scene but does not drive the plot or character development."
93,"parents, apologies, died, sister, ex, dada, brogue, pleasure, woozy, daughter",27,93_parents_apologies_died_sister,5.1,Family & Kinship,Social World Outside Couple,4.5,"Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,medium,"The topic's main taxonomy category, 'Family & Kinship', suggests a focus on the heroine's social world outside the couple, which often comes into play during the commitment and restoration phase of the romance narrative. The secondary category, 'Reconciliation, Commitments & HEA', further supports this, indicating that this topic typically realizes Radway's function R13 - Heroine's identity is restored."
94,"anger, rage, simmering, blood, frustration, enraged, temper, veins, boiled, surges",27,94_anger_rage_simmering_blood,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets ('anger?', 'is it anger or is it tension?', 'there was real anger there, harnessed between them') indicate a clear expression of anger, which aligns with Radway's R2 function. The Stage 2 taxonomy classification of 'Conflict, Distance & Breakup Threats' further supports this interpretation."
95,"harpera, spoke, worlds, asked, spending, personal, client, consult, consolidate, fib",27,95_harpera_spoke_worlds_asked,6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, labels, or scene summaries, and its taxonomy group does not relate to the heroine–hero relationship or romance narrative arc. Therefore, it does not primarily realise any of Radway's 13 functions."
96,"whispers, whispered, whisper, softly, breaking, ear, plea, murmured, soft, someday",27,96_whispers_whispered_whisper_softly,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets all depict the heroine expressing intense, whispered emotions, likely in response to the hero. This aligns with R4, where the heroine interprets the hero's behaviour as purely sexual interest."
97,"closed, eyelids, shut, sockets, squeeze, vision, fluttered, narrow, bulge, nearly",27,97_closed_eyelids_shut_sockets,2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic contains no keywords and no relevant scene summary or label, and it's not classified under any primary or secondary category. The representative snippets are too brief and contextless to infer a narrative function. Therefore, this topic does not primarily realise any of Radway's functions."
98,"dantea, engagement, pudding, glinted, granite, excused, growled, parents, assault, warning",27,98_dantea_engagement_pudding_glinted,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),5.1,Family & Kinship,Social World Outside Couple,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around conflict and distance in the main couple's relationship, with snippets suggesting power dynamics and external influences (like family) causing separation or tension. This aligns with R7, where the hero and heroine are physically or emotionally separated."
99,"loved, loves, adored, utterly, madly, vacuum, told, despite, desperately, falling",27,99_loved_loves_adored_utterly,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic has no keywords or previous label/scene summary, and it's not classified under any primary or secondary category related to the romance arc. Its Stage 2 taxonomy group 'Emotions, Cognition & Inner Life' does not directly correspond to any Radway function."
100,"roses, flowers, bouquet, florist, petals, yellow, lilies, vase, daisies, dozen",27,100_roses_flowers_bouquet_florist,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic of favorite flowers, specifically white roses, is often used to show tender gestures or thoughtful acts by the hero towards the heroine. This aligns with Radway's function R8, where the hero treats the heroine tenderly, demonstrating care and affection."
101,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",27,101_gretchena_bronta_library_letter,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, scene summary, and stage 1 categories. It has no representative snippets that suggest a clear narrative function in the heroine–hero romance arc."
102,"hair, strands, brushes, grip, strand, handful, hand, runs, threads, gently",27,102_hair_strands_brushes_grip,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's focus on explicit sexual acts and non-explicit affection indicates a clear role in the commitment and restoration phase of the romance arc. The snippets show the heroine and hero engaged in intimate physical interactions, which aligns with Radway's function R12 - Heroine responds sexually and emotionally."
103,"nude, nudes, seen, completely, nakedness, standing, stark, gloriously, wet, half",27,103_nude_nudes_seen_completely,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's focus on explicit sexual acts and the heroine's nude body strongly suggests a narrative function of R12, where the heroine responds sexually and emotionally to the hero. This is a key moment in Phase III of the romance arc, leading to commitment and restoration."
104,"kelseya, asks, says, pigeon, uh, helpful, sustainable, excited, cork, answers",27,104_kelseya_asks_says_pigeon,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets suggest a secret or hidden information that the heroine is not sure about, which could create tension and misunderstanding between her and the hero. This aligns with R2, where the heroine reacts antagonistically to the hero due to lack of information or misinformation."
105,"hurry, going, live, trippy, goes, pro, prepared, bring, trade, location",27,105_hurry_going_live_trippy,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and representative snippets that indicate a clear narrative function. It does not belong to any of Radway's 13 functions, as it does not relate to the heroine–hero romance arc."
106,"wasa, thata, likea, sa, wella, uha, meana, alsoa, thisa, oha",27,106_wasa_thata_likea_sa,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, label, scene summary, and stage 1 categories, indicating insufficient data to map it to a Radway function. Its stage 2 taxonomy group is not explicitly related to the main couple's relationship trajectory, further supporting the 'none' classification."
107,"wasna, didna, matter, sense, true, couldna, happen, happening, hadna, mattered",27,107_wasna_didna_matter_sense,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('it wasnat', 'until it wasnat', 'still wasnat close enough') suggest physical or emotional separation between the hero and heroine. This aligns with Radway's function R7, which describes such separations in the initial conflict and isolation phase of the romance narrative."
108,"loved, fall, falling, believe, consuming, isna, true, fickle, kind, loves",27,108_loved_fall_falling_believe,4.5,"Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),,,,high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,high,"The topic's main category 'Reconciliation, Commitments & HEA' directly corresponds to Radway's function R13. The representative snippets ('i loved you too much to give you up.', 'i want to be loved.') indicate a resolution and commitment in the relationship, fitting the restoration phase of the romance narrative."
109,"wealthy, richest, millionaire, eligible, billionairea, wealthiest, wealth, worlda, billion, world",27,109_wealthy_richest_millionaire_eligible,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on wealth and status, which do not directly participate in the heroine–hero narrative arc. They are background details that do not primarily realise any of Radway's 13 functions."
110,"listen, asked, listening, demanded, replied, heard, whata, downplay, reply, everythinga",27,110_listen_asked_listening_demanded,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a focus on listening, which could indicate tender or caring behaviour from the hero towards the heroine, fitting Radway's function R8. However, the lack of explicit keywords and the low number of snippets make this a low confidence assignment."
111,"dreams, nightmare, dreamed, dreaming, nightmares, true, wake, worst, vivid, fantasies",27,111_dreams_nightmare_dreamed_dreaming,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,low,"The topic's focus on 'dreams' and 'fear' suggests emotional distress, which could be interpreted as the heroine reacting antagonistically to the hero (R2), possibly due to fear of losing something important (her dreams). However, the lack of specific context makes this interpretation tentative."
112,"rain, winter, wet, raining, chilly, icy, snowing, rained, flakes, freezing",27,112_rain_winter_wet_raining,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, labels, or scene summaries, and its Stage 1 and Stage 2 categories do not relate to the heroine–hero romance arc. It does not primarily realise any of Radway's functions."
113,"daphnea, audreya, drugs, curious, sister, shrugged, volunteer, continued, suspected, labela",27,113_daphnea_audreya_drugs_curious,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",5.2,Friends & Social Circles,Social World Outside Couple,high,False,R6,Hero retaliates or punishes heroine,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's friend Daphne, who is in trouble and needs the heroine's help. This situation creates a conflict and separation between the heroine and the hero, as the heroine must prioritize her friend's needs over her own relationship. This aligns with Radway's function R6, where the hero retaliates or punishes the heroine for her resistance, in this case, by creating a physical or emotional separation."
114,"taga, asked, drewa, wasna, replied, enthralled, hadna, kadea, choices, deter",27,114_taga_asked_drewa_wasna,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a promise made by the hero (Isa) to the heroine (Melanie) about finding a suitable nanny for their child, Eli. When the hero fails to keep his promise, the heroine expresses her dissatisfaction and anger, which aligns with Radway's function R2 - Heroine reacts antagonistically to the hero."
115,"landona, asked, glanced, golf, sighed, years, hadna, justa, talk, winced",27,115_landona_asked_glanced_golf,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no label or scene summary. Its Stage 2 taxonomy groups it under 'Bonding, Everyday Intimacy & Growth' and 'Hero's Elite Work & Business World', but these do not clearly correspond to any of Radway's narrative functions."
116,"important, condition, just, plenty, second, ways, grated, dependent, thing, morea",27,116_important_condition_just_plenty,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on 'important' details and lack of other keywords suggest a tension or distance between the hero and heroine, fitting R7 - Hero and heroine are physically or emotionally separated. The Stage 2 taxonomy category of 'Conflict, Distance & Breakup Threats' further supports this interpretation."
117,"hated, hate, hates, hating, despised, loathe, loathed, dislike, disliked, hatred",27,117_hated_hate_hates_hating,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keyword 'hated' and the main category 'Conflict, Distance & Breakup Threats' suggest that this topic typically realises Radway's function R7, where the hero and heroine are physically or emotionally separated."
118,"holta, donovana, doesna, zullya, addressing, lets, publicity, finds, knows, forthcoming",27,118_holta_donovana_doesna_zullya,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and snippets do not relate to the heroine or hero, nor do they describe any significant interaction or conflict between them. The Stage 2 taxonomy classification further supports this, as it falls under 'Hero's Elite Work & Business World', which is typically background to the main romance narrative."
119,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",27,119_elliota_snaps_glares_replies,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's focus on eye contact and attention ('âwho?â elliotâs eyes flick between us.', 'elliotâs eyes come to me.') suggests a tender, intimate moment, fitting Radway's R8 function of the hero treating the heroine tenderly."
120,"aye, string, parts, fianca, yesterday, unable, sounds, word, having, theya",27,120_aye_string_parts_fianca,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a positive response from the heroine, which aligns with R9. However, the lack of keywords and context makes this assignment tentative."
121,"better, easier, vossameera, possibly, probably, smoother, suppose, sakes, option, ideal",27,121_better_easier_vossameera_possibly,6.4,"Money, Housing & Economic Security","Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, scene summary, and stage 1 categories. It's classified under 'Money, Housing & Economic Security', which doesn't directly relate to heroine–hero narrative functions. The snippets are too brief and generic to infer a specific Radway function."
122,"lewisa, mission, asked, information, hunting, informant, descriptions, saved, friend, helping",27,122_lewisa_mission_asked_information,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,R6,Hero retaliates or punishes heroine,,I,Initial Conflict & Isolation,False,high,"The topic revolves around conflict and threats in the relationship, with the heroine seeking help from the hero and the hero's serious tone suggesting potential retaliation or punishment, fitting R6."
123,"police, cops, guard, cop, ambulance, guards, paramedics, station, officers, uniform",27,123_police_cops_guard_cop,7.1,Interpersonal Non-Romantic Conflict,"Conflict, Risk & Harm",,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic revolves around conflict and risk, with the heroine considering or involving the police, indicating a separation or threat of separation between the hero and heroine, fitting R7."
124,"viviana, shallowed, ante, returned, engagement, stunt, instances, cheeks, ex, flushed",27,124_viviana_shallowed_ante_returned,4.5,"Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),5.1,Family & Kinship,Social World Outside Couple,high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,high,"The topic's main category 'Reconciliation, Commitments & HEA' directly indicates that it typically realises Radway's function R13, 'Heroine's identity is restored'. The snippets about Viviana's voice and her parents suggest a resolution or restoration of the heroine's social identity and relationships, fitting Phase III of the narrative arc."
125,"flight, plane, jet, airport, helicopter, pilot, runway, flying, fly, jfk",27,125_flight_plane_jet_airport,2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,medium,"The topic revolves around affectionate moments between the couple, specifically kissing, which typically occurs during the turning point phase (Phase II) when the heroine responds warmly to the hero's tenderness."
126,"murmured, replied, wouldn, jackass, glanced, hog, easily, informed, sardonic, ruefully",27,126_murmured_replied_wouldn_jackass,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category, 'Conflict, Distance & Breakup Threats', suggests a separation or tension between the hero and heroine. The representative snippets show a lack of intimacy and connection, which aligns with R7 - Hero and heroine are physically or emotionally separated."
127,"panic, emotions, emotional, attack, emotionally, attacks, hysteria, unease, excited, panicking",27,127_panic_emotions_emotional_attack,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on 'panic' suggests the heroine's distress and emotional turmoil, which is typical of Phase I. The lack of keywords and previous labels makes it difficult to pinpoint a more specific function, but her distress likely manifests as antagonism towards the hero, fitting R2."
128,"easy, simple, straightforward, peasy, natural, surprisingly, ita, easiest, comparison, target",27,128_easy_simple_straightforward_peasy,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and representative snippets that indicate a clear narrative function. It does not belong to any of the primary or secondary categories, and its Stage 2 taxonomy group is not 'Relationship Trajectory (Main Couple)', making it unlikely to realise any of Radway's functions."
129,"condom, condoms, wrapper, packet, wallet, nightstand, expired, drawer, pocket, rolled",27,129_condom_condoms_wrapper_packet,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's focus on condom use and lack of it directly relates to the heroine's interpretation of the hero's behaviour as purely sexual interest, fitting Radway's function R4."
130,"says, told, argues, replied, offered, asked, promised, prospect, unconvinced, panted",27,130_says_told_argues_replied,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on secrets and misunderstandings often leads to initial conflict and isolation in the romance narrative. The heroine's distress and negative emotions suggest she may react antagonistically to the hero, fitting Radway's R2 function."
131,"aresa, grunts, walks, wraps, says, lose, ravena, tenses, entwining, inhales",27,131_aresa_grunts_walks_wraps,3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and representative snippets suggest a focus on the hero's emotional state and the heroine's thoughts about him, which aligns with R8 (Hero treats heroine tenderly) as it often involves the hero expressing care or tenderness through his actions or words."
132,", , , , , , , , , ",27,132____,,,,,,,,False,,,,,,False,,
133,"nipple, nipples, breasts, breast, cups, pinches, sucking, thumbs, tongue, thumb",27,133_nipple_nipples_breasts_breast,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's focus on explicit sexual acts and the heroine's active participation (e.g., 'I said, then bit his nipple') indicates a reciprocal, intimate response to the hero, fitting R12. The lack of keywords and previous labels suggests this is a core function of this topic."
134,"cadea, audreya, archera, necks, daphnea, glanced, told, curious, breakthroughs, campus",27,134_cadea_audreya_archera_necks,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),5.1,Family & Kinship,Social World Outside Couple,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on secrets and hidden information, particularly involving the hero's name 'cade', suggests a situation where the heroine may be reacting antagonistically to the hero due to misunderstandings or lack of information. This aligns with Radway's R2 function."
135,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",27,135_sun_sky_beach_clouds,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and representative snippets that indicate a clear narrative function in the heroine–hero romance arc. It does not relate to any of Radway's functions, as it does not involve character interactions, emotional states, or plot developments central to the romance narrative."
136,"fun, excited, excitement, entertaining, having, sounds, uncomplicated, goad, diversion, funa",27,136_fun_excited_excitement_entertaining,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no label or scene summary. It's not assigned any primary or secondary categories in Stage 1. Its Stage 2 taxonomy is not directly related to the main couple's relationship trajectory, focusing instead on public and leisure spaces. Therefore, it does not primarily realise any of Radway's functions."
137,"knows, understood, surely, means, did, goes, understanding, understanda, offspring, reynarda",27,137_knows_understood_surely_means,5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic contains no keywords and no relevant snippets, and it has not been assigned any primary or secondary categories. Therefore, it does not primarily realise any of Radway's functions in the heroine–hero romance arc."
138,"sailora, sailors, archery, promised, sparrowa, cards, tapes, arrows, broccoli, pact",27,138_sailora_sailors_archery_promised,1.5,Exercise & Physical Activity,Embodied & Sensory Experience,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, labels, or summaries related to the heroine–hero romance arc. It focuses on physical activity and sensory experience, which are not central to Radway's narrative functions."
139,"asked, asks, doing, replied, whata, demanded, prompted, says, suspiciously, uh",27,139_asked_asks_doing_replied,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' suggests a separation or tension between the hero and heroine. The snippets show the heroine asking questions, indicating a conversation or interaction that could be leading to a breakup or distance, fitting R7."
140,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",27,140_jamesona_milesa_proves_stammers,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a focus on eye contact and connection between the heroine and the hero, which aligns with R8 (Hero treats heroine tenderly) in Phase II. However, the lack of explicit tenderness or care makes the fit less certain."
141,"rush, , , , , , , , , ",27,141_rush___,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category, 'Conflict, Distance & Breakup Threats', indicates a separation or tension between the hero and heroine. The representative snippets ('no.', 'no rush.') suggest a lack of urgency or commitment, which aligns with R7 - Hero and heroine are physically or emotionally separated."
142,"kitchen, fridge, cabinets, appliances, counter, stocked, stainless, countertops, dishes, kitchens",27,142_kitchen_fridge_cabinets_appliances,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic of 'domestic spaces and routines' often serves as a setting for tender moments between the hero and heroine, as they share everyday activities and grow closer. This aligns with Radway's function R8, 'Hero treats heroine tenderly'. However, the lack of specific keywords and scene summary makes this a low confidence match."
143,"conversation, talk, conversations, discuss, need, chat, talked, later, having, discussion",27,143_conversation_talk_conversations_discuss,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"The topic of conversation seems to indicate a shift in the heroine's attitude towards the hero, which could be interpreted as a warm response to his earlier tenderness (R9). However, without more context or keywords, this is a low confidence match."
