topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
188,"feels, deal, authentic, stuff, isna, happening, whats, believe, struggle, realness",27,"['feels', 'deal', 'authentic', 'stuff', 'isna', 'happening', 'whats', 'believe', 'struggle', 'realness', 'wily', 'ita', 'connectiona', 'bots', 'leta', 'scumbag', 'regular', 'thing', 'novelty', 'doubtfully', 'faraway', 'thisa', 'letters', 'mindfuck', 'screenshot', 'carbon', 'realtor']",Struggling With Authentic Feelings,"She grapples with the authenticity of her emotions, repeatedly telling herself it's not real, yet feeling its intensity.","romance_core, relationship_conflict","setting:internal_monologue, activity:reflecting_on_emotions",False,"The keywords 'deal', 'authentic', 'struggle', 'realness' indicate a focus on authentic emotions. The snippets show a character grappling with these feelings, supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets suggest the heroine is experiencing distress and emotional withdrawal, which is characteristic of R5. She is trying to convince herself that her feelings are not real, indicating a guarded response to the hero, fitting Phase I of the romance narrative."
190,"et, religion, priest, deity, salvation, religious, puke, showering, greek, fondler",27,"['et', 'religion', 'priest', 'deity', 'salvation', 'religious', 'puke', 'showering', 'greek', 'fondler', 'biblically', 'favorably', 'swear', 'thousanda', 'exercised', 'crippled', 'crazya', 'archaic', 'resenting', 'selective', 'talka', 'multimillion', 'believe', 'boosts', 'podium', 'underhanded', 'contains']",Religious Piety Display,"He kneels to pray, showing off his piety in front of others.","romance_core, domestic_life","setting:church, activity:praying",False,"Keywords 'et', 'religion', 'priest', 'deity', 'salvation' indicate religious themes. Snippets show him displaying piety through actions like kneeling to pray and putting money in the collection basket.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R10,Heroine reinterprets hero's behaviour as result of previous hurt,,II,Turning Point & Recognition,False,medium,"The topic revolves around the heroine's internal struggle with her faith and her perception of the hero's religious piety. This aligns with R10 as she reinterprets his behavior, moving away from seeing him as a 'deity' to a more human perspective, understanding his past and his actions."
192,"everythinga, ita, perfectly, suited, going, sashimi, fixable, totally, shhhh, sod",27,"['everythinga', 'ita', 'perfectly', 'suited', 'going', 'sashimi', 'fixable', 'totally', 'shhhh', 'sod', 'hookups', 'encounters', 'priorities', 'rule', 'lla', 'overall', 'buffet', 'buck', 'innocently', 'just', 'ordinary', 'jog', 'acceptable', 'heal', 'rational', 'alright', 'plants']",Optimistic Reassurance,She reassures him that everything will be fine.,"romance_core, domestic_life","setting:kitchen, activity:conversation",False,"The top keyword 'everything's' and the snippets all convey a reassuring message, suggesting a romantic, domestic scene where she is comforting him.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around reassurance and positive emotions, which often occur in the turning point phase of a romance narrative. The heroine's expression of confidence that 'everything's going to be fine' suggests a shift in her perspective, indicating that she may be starting to trust the hero or feel more secure in their relationship. This aligns with Radway's function R8, where the hero treats the heroine tenderly, offering care and protection."
197,"breakera, asks, closure, margaritas, refer, rule, joins, numbers, says, uh",27,"['breakera', 'asks', 'closure', 'margaritas', 'refer', 'rule', 'joins', 'numbers', 'says', 'uh', 'breakup', 'facts', 'ciders', 'decade', 'texting', 'aah', 'ehh', 'yeah', 'switch', 'oooo', 'things', 'term', 'catatonic', 'wattage', 'thoughtless', 'uhha', 'lends']",Breakup Reflection,"She sits alone, margarita in hand, reflecting on their breakup and the decade they spent together.","romance_core, relationship_conflict","setting:bar, activity:reflecting",False,"The keywords 'closure', 'breakup', 'decade', and 'margarita' indicate a scene of reflection after a breakup. The snippets confirm this, with repeated mentions of the breakup and her thoughts about it.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's distress and anger towards the hero (Breaker), as indicated by the repeated mention of his words 'hitting' her hard and her refusal to talk to him. This aligns with Radway's R2 function, where the heroine reacts antagonistically to the hero."
213,"breath, hitches, breathes, deep, breathing, groans, sucked, throat, lungs, blew",27,"['breath', 'hitches', 'breathes', 'deep', 'breathing', 'groans', 'sucked', 'throat', 'lungs', 'blew', 'blows', 'ragged', 'shaky', 'noise', 'took', 'catches', 'breaths', 'moans', 'whimpers', 'coughed', 'exhale', 'gurgling', 'takes', 'heavily', 'exhales', 'inhales', 'shallow']",Deep Breaths During Emotional Moment,"She takes deep, ragged breaths to calm herself during an emotional conversation.","romance_core, relationship_conflict","setting:conversation, activity:emotional_talk",False,"The top keywords 'breath', 'hitches', 'deep', 'breathing', 'ragged' indicate a character taking deep breaths. The snippets show this happening during emotional moments, such as 'she sucks in a breath' and 'âoh, okay.â she sucks in a breath'. This suggests a scene where someone is trying to manage their emotions through their breathing.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and representative snippets do not indicate any specific interaction or development between the heroine and hero. The topic focuses solely on the heroine's brief, isolated reaction, which does not drive the narrative of their relationship forward."
216,"die, dead, died, deaths, killed, dying, mortification, murdered, murder, kills",27,"['die', 'dead', 'died', 'deaths', 'killed', 'dying', 'mortification', 'murdered', 'murder', 'kills', 'mortifying', 'lifeless', 'alive', 'suicide', 'dies', 'mortified', 'suffer', 'anniversaries', 'gonna', 'thousand', 'mea', 'poorer', 'bareback', 'tunneled', 'purgatory', 'caesar', 'diabetes']",Death And Suicide Conversations,The couple discusses their fears and past experiences with death and suicide.,"relationship_conflict, domestic_life","setting:bedroom, activity:discussion",False,"The keywords 'death', 'suicide', and 'mortification' indicate a serious topic. The snippets show conversations about death and suicide, supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around death and distress, which often triggers the heroine's social identity destruction in romance narratives. The topic keywords and representative snippets suggest a major blow to the heroine's emotional state, leaving her isolated and distressed."
219,"assignment, humans, course, actuality, picturea, enviable, did, par, fixture, represented",27,"['assignment', 'humans', 'course', 'actuality', 'picturea', 'enviable', 'did', 'par', 'fixture', 'represented', 'zing', 'principle', 'endearment', 'rig', 'outdoors', 'bravado', 'depended', 'extent', 'apparent', 'epic', 'palpable', 'thing', 'altogether', 'point', 'unknown', 'sort', 'counted']",Human Nature Reflection,She contemplates the complexities of human nature.,"romance_core, relationship_conflict","setting:thoughts, activity:reflecting",False,"The top keyword 'humans' and the repeated phrase 'that was the thing about humans' in the snippets indicate a topic focused on reflecting on human nature. The label and scene_summary capture this introspective scene, and the primary categories 'romance_core' and 'relationship_conflict' are chosen because this reflection is likely tied to her relationships and emotions, even if not explicitly stated.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, scene summary, and category signals, making it impossible to map to any Radway function. It appears to be a placeholder or an error in the data."
225,"early, latea, ita, minutes, bylaws, wasn, stipulate, realized, mosquitoes, technically",27,"['early', 'latea', 'ita', 'minutes', 'bylaws', 'wasn', 'stipulate', 'realized', 'mosquitoes', 'technically', 'arises', 'votes', 'leave', 'unreliable', 'alerting', 'furtive', 'ifs', 'percentage', 'conference', 'alas', 'diagnosis', 'attendees', 'transportation', 'dunno', 'wedged', 'clarify', 'chap']",Early Morning Hesitation,"She hesitates, unsure if it's too early to share her feelings.","romance_core, relationship_conflict","setting:morning, activity:hesitating",False,"The keywords 'early', 'minutes', and 'too early' indicate a time-related hesitation. The snippets show a character struggling with whether it's the right moment to express their feelings, suggesting a romantic conflict.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any elements related to the heroine or hero, nor do they describe any events or emotions that would typically occur in the heroine–hero romance arc. The Stage 2 taxonomy classification further supports this, as the topic falls under 'Negative Emotions & Distress' in the 'Emotions, Cognition & Inner Life' group, which is not directly related to the main couple's relationship trajectory."
239,"tears, prick, wipe, blink, cheeks, tear, leak, sting, stung, welled",27,"['tears', 'prick', 'wipe', 'blink', 'cheeks', 'tear', 'leak', 'sting', 'stung', 'welled', 'stream', 'corners', 'burned', 'fall', 'vision', 'unshed', 'spill', 'pooled', 'pricking', 'streaming', 'blurred', 'quickly', 'angrily', 'start', 'roll', 'gushed', 'sprung']",Tearful Emotional Moment,"She struggles to hold back tears, her eyes welling up as she grapples with her emotions.","romance_core, relationship_conflict","setting:bedroom, activity:crying",False,"The top keywords 'tears', 'eyes', and 'well' indicate a strong emotional state. The snippets confirm this, showing a character struggling to hold back tears, which supports the label 'Tearful Emotional Moment'. The primary categories 'romance_core' and 'relationship_conflict' are chosen because the topic revolves around emotional bonding and potential relationship tension. The secondary categories 'setting:bedroom' and 'activity:crying' are based on the repeated mention of eyes filling with tears in an indoor setting.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets repeatedly mention the heroine's tears, indicating distress and emotional turmoil, which aligns with the heroine's social identity being destroyed (R1)."
249,"believe, admit, cana, expect, macka, validity, scotcha, ehh, prophecy, laminate",27,"['believe', 'admit', 'cana', 'expect', 'macka', 'validity', 'scotcha', 'ehh', 'prophecy', 'laminate', 'garage', 'olda', 'tell', 'recount', 'manure', 'unfiltered', 'acknowledgement', 'beinga', 'incentive', 'significance', 'gush', 'references', 'strongest', 'fulfilling', 'paigea', 'constricts', 'fiber']",Belief Discussion,The couple discusses their beliefs in the garage.,"romance_core, domestic_life","setting:garage, activity:discussion",False,"The top keywords 'belief', 'can you believe that?', and 'discussion' are supported by the snippets, which all involve the couple discussing their beliefs. The garage setting is mentioned in one snippet and implied in others.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic contains no keywords, no label, no scene summary, and no category signals related to the heroine–hero relationship. The representative snippets are generic expressions of disbelief, not tied to any specific narrative function in the romance arc."
254,"mistake, wrong, mistakes, faulty, huge, foolish, make, undo, horny, trafficked",27,"['mistake', 'wrong', 'mistakes', 'faulty', 'huge', 'foolish', 'make', 'undo', 'horny', 'trafficked', 'costly', 'luv', 'jangle', 'penalties', 'knew', 'flagging', 'repeated', 'flaw', 'correcting', 'flawed', 'scene', 'eavesdropping', 'amateur', 'wronga', 'everybodya', 'outs', 'purposeful']",Regretful Mistake Admission,"She admits her mistake, wishing she could take it back.","romance_core, relationship_conflict","setting:conversation, activity:admitting_mistake",False,"Top keywords 'mistake', 'wrong', 'regret' indicate a scene of admitting a mistake. Snippets confirm this, with 'this was a mistake' and 'i should have been the one to see it was a mistake'. The label and scene_summary reflect this admission of regret.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's regret and realization of a mistake, which is a defensive response to the hero, fitting R5. The lack of keywords and previous labels/summaries makes the confidence medium."
270,"cried, tears, sobbing, sobbed, bawling, weep, stop, whatsoever, feminine, start",27,"['cried', 'tears', 'sobbing', 'sobbed', 'bawling', 'weep', 'stop', 'whatsoever', 'feminine', 'start', 'undone', 'sob', 'tearsa', 'crya', 'prettily', 'hiccupping', 'ugly', 'messily', 'upholstery', 'sexless', 'guacamole', 'wracked', 'snot', 'weepy', 'depleted', 'sniffle', 'supermodels']",Tearful Sobbing,"She sat alone, tears streaming down her face, sobbing uncontrollably.","romance_core, relationship_conflict","setting:solitary, activity:crying",False,"The top keywords 'tears', 'sobbing', 'bawling', and 'sob' clearly indicate intense crying. The snippets confirm this, with phrases like 'i cried.', 'and i cried out.', and 'and still, i cried on.' The label and scene_summary reflect this emotional outpouring.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets repeatedly mention crying, indicating distress and emotional turmoil. This aligns with Radway's R1 function, where the heroine experiences a major blow to her social identity or self-concept, leading to isolation and distress."
279,"mile, dishing, pilot, london, precautions, losing, wolves, trek, booking, competitors",27,"['mile', 'dishing', 'pilot', 'london', 'precautions', 'losing', 'wolves', 'trek', 'booking', 'competitors', 'visitors', 'yards', 'stammers', 'half', 'today', 'wants', 'stock', 'circling', 'likes', 'southwest', 'banal', 'grading', 'months', 'reputations', 'alexandera', 'piggyback', 'use']",Pilot's Mileage Concerns,"The pilot worries about the miles they've flown, fearing the loss of their co-pilot.","relationship_conflict, domestic_life","setting:cockpit, activity:worrying",False,"The top keyword 'mile' and the repeated phrase 'miles, whatever youâre dishing out' indicate a focus on distance or mileage. The keyword 'pilot' suggests an aviation context, and the concern expressed in the snippets ('isnât half as bad as losing him') points to a conflict or worry within a relationship, likely between the pilot and their co-pilot. The label and scene_summary reflect this specific scene of a pilot worrying about mileage and its implications for their relationship.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around negative emotions and distress, with the representative snippets suggesting the heroine's emotional withdrawal and guarded response ('whatever youâre dishing out isnât half as bad as losing him'). This aligns with R5, where the heroine meets the hero's interest with emotional withdrawal and guarded responses."
288,"mornings, early, morninga, omg, righta, routine, noon, overnight, oj, tomorrow",27,"['mornings', 'early', 'morninga', 'omg', 'righta', 'routine', 'noon', 'overnight', 'oj', 'tomorrow', 'inspirational', 'ne', 'nce', 'albany', 'wake', 'locally', 'chirp', 'workweek', 'read', 'ideally', 'horrendous', 'mondays', 'coordinated', 'appalling', 'dc', 'crowed', 'dreary']",Morning Routine Struggles,"She dreads the early mornings, finding it hard to start her workweek.","romance_core, domestic_life","setting:mornings, activity:struggling",False,"The keywords 'mornings', 'workweek', and 'mondays' indicate a recurring daily routine. The adjective 'horrendous' suggests struggle or dislike, which is supported by the snippets mentioning 'early mornings were not my thing' and 'and mornings, too'.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's discomfort and distress with early mornings, which can be interpreted as her emotional withdrawal or coldness (R5) towards the hero, especially if this discomfort is related to his presence or actions."
291,"breath, exhales, blew, breathing, deep, ragged, exhaled, intake, blows, inhales",27,"['breath', 'exhales', 'blew', 'breathing', 'deep', 'ragged', 'exhaled', 'intake', 'blows', 'inhales', 'breaths', 'labored', 'heavy', 'deeply', 'inhale', 'exhale', 'slowly', 'sucked', 'heavily', 'inhaled', 'took', 'lungs', 'released', 'whoosh', 'spotting', 'lets', 'sharply']",Deep Breaths During Emotional Moment,"She takes deep, ragged breaths, trying to calm herself as she processes her emotions.","romance_core, emotional_content","setting:private_space, activity:emotional_processing",False,"The top keywords 'breath', 'breathing', 'deep', 'ragged', 'intake', and 'exhale' all relate to the act of breathing heavily due to emotion. The snippets confirm this, showing characters taking deep breaths in emotional moments.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and representative snippets ('he let out a long puff of breath.', 'he was out of breath.', 'he sucks in a breath.') do not relate to any specific interaction between the heroine and hero, nor do they evoke emotions tied to their relationship. Instead, they describe physical reactions that could occur in any context, making them background details rather than narrative functions in the heroine–hero arc."
299,"glad, grateful, proud, thrilled, ia, thankful, excited, shows, gratitude, item",27,"['glad', 'grateful', 'proud', 'thrilled', 'ia', 'thankful', 'excited', 'shows', 'gratitude', 'item', 'happier', 'readiness', 'inundated', 'congratulatory', 'honoring', 'additions', 'fiasco', 'lured', 'selfishly', 'pleased', 'feelinga', 'rectify', 'persisted', 'deserving', 'oblige', 'arc', 'endlessly']",Grateful Expressions,"She expresses her gratitude to him, making him feel proud and happy.","romance_core, physical_affection","setting:conversation, activity:expressing_gratitude",False,"The top keywords 'glad', 'grateful', 'thrilled', 'thankful' indicate positive emotions of gratitude. The snippets show characters expressing these feelings, supporting the label 'Grateful Expressions'. The primary categories 'romance_core' and 'physical_affection' are chosen because the topic revolves around emotional bonding and affectionate conversations.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R9,Heroine responds warmly to hero's tenderness,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a positive emotional response, which aligns with R9 (Heroine responds warmly to hero's tenderness). However, the lack of specific context makes this assignment tentative."
303,"live, fullest, lived, motto, occasion, cartoonish, lives, lifetime, adult, goal",27,"['live', 'fullest', 'lived', 'motto', 'occasion', 'cartoonish', 'lives', 'lifetime', 'adult', 'goal', 'purgatory', 'personal', 'symbolic', 'finite', 'dangers', 'greata', 'spoken', 'grieve', 'fledgling', 'different', 'revolved', 'choose', 'rest', 'grapes', 'stages', 'aspects', 'envisioned']",Living Life To Fullest,She contemplates the meaning of living life to the fullest.,"romance_core, domestic_life","setting:home, activity:reflecting",False,"The top keyword 'fullest' and the representative snippets indicate a focus on living life to the fullest, which is a core romantic theme. The lack of explicit sexual terms and the presence of 'home' in the snippets suggest a domestic, non-sexual setting.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets focus on living life to the fullest, which could reflect the heroine's newfound happiness and security in her relationship with the hero, as often seen in Phase II of Radway's functions."
310,"foremost, tend, feminine, ama, ladies, feminist, conscious, especially, godawful, experience",27,"['foremost', 'tend', 'feminine', 'ama', 'ladies', 'feminist', 'conscious', 'especially', 'godawful', 'experience', 'materiala', 'needier', 'calcium', 'demographic', 'rarer', 'politically', 'liberation', 'subservient', 'estrogen', 'scientists', 'effect', 'genteel', 'complicated', 'fledged', 'curvier', 'user', 'female']",Feminist Identity Affirmation,She asserts her identity and purpose as a woman.,"romance_core, domestic_life","setting:home, activity:affirmation",False,"The top keyword 'feminine' and the repeated phrase 'live first and foremost to be the woman I am meant to be' indicate a scene where the protagonist is affirming her identity as a woman. The use of 'conscious' and 'needier' suggest a focus on personal growth and emotional well-being, which are core aspects of romance and domestic life.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's self-reflection and personal values, indicating a struggle with her identity, which is a key aspect of R1 - Heroine's social identity is destroyed. The phrase 'i live first and foremost to be the woman i am meant to be' suggests a sense of purpose and self-discovery, often triggered by a major blow to her social identity or self-concept."
311,"wea, shared, downs, cycle, yearlong, created, worked, years, squared, accidentally",27,"['wea', 'shared', 'downs', 'cycle', 'yearlong', 'created', 'worked', 'years', 'squared', 'accidentally', 'thousands', 'provided', 'arrived', 'crashed', 'holiday', 'spent', 'lived', 'times', 'managed', 'connected', 'restoration', 'tennessee', 'iowa', 'apart', 'london', 'chemists', 'phases']",Yearlong Relationship Reflection,"The couple, sitting at a table, reflects on their thousands of times together over the yearlong cycle of their relationship.","romance_core, relationship_conflict","setting:table, activity:reflecting",False,"Top keywords 'yearlong', 'cycle', 'times' indicate a long-term relationship. 'Reflection' is supported by snippets like 'weâve known each other for a long time' and 'weâve done this, hy'.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, or scene summary, and it has no primary or secondary categories. It does not belong to the 'Relationship Trajectory (Main Couple)' or 'Sexuality, Attraction & Intimacy' taxonomy groups. Therefore, it does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
314,"thing, proves, exactly, thinga, telegraphing, humane, accurately, percent, accept, winner",27,"['thing', 'proves', 'exactly', 'thinga', 'telegraphing', 'humane', 'accurately', 'percent', 'accept', 'winner', 'make', 'blatantly', 'huskily', 'vague', 'hunch', 'setup', 'earlier', 'did', 'doing', 'commit', 'knew', 'proved', 'wise', 'assholes', 'suggestion', 'matched', 'proper']",Moral Dilemma Discussion,"The couple sits around the table, discussing a moral dilemma.","romance_core, relationship_conflict","setting:table, activity:discussing",False,"The top keywords 'thing', 'humane', 'percent', and 'winner' suggest a discussion about a moral issue. The snippets confirm this, with phrases like 'right thing to do' and 'discussing'. The label and scene_summary reflect this moral dilemma discussion.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,medium,False,R10,Heroine reinterprets hero's behaviour as result of previous hurt,,II,Turning Point & Recognition,False,medium,"The topic revolves around the heroine's internal reflection on doing the 'right thing', which often occurs in romance narratives when the heroine reinterprets the hero's past actions or understands his motivations better, leading to a shift in her perspective (R10)."
320,"feelsa, feela, better, feels, felta, feeling, soa, makes, felt, queasy",27,"['feelsa', 'feela', 'better', 'feels', 'felta', 'feeling', 'soa', 'makes', 'felt', 'queasy', 'define', 'make', 'somethinga', 'holda', 'shittier', 'delusion', 'energized', 'feelings', 'devastation', 'corset', 'liberating', 'expressing', 'tingly', 'vu', 'pointy', 'territorial', 'reallya']",Emotional Delusion Conversation,She struggles to express her confusing feelings about their relationship while he listens intently.,"romance_core, relationship_conflict","setting:living_room, activity:emotional_talk",False,"The keywords 'feeling', 'delusion', 'feels', and 'energized' suggest a conversation centered around emotions. The snippets show a character trying to express their feelings, indicating a romantic or relationship-focused scene.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest emotional distress and negative feelings, which could indicate the heroine's guarded or defensive response to the hero, fitting R5. However, the lack of specific context makes the confidence low."
321,"cilliana, antidote, maine, evon, unlike, entertainment, spent, footed, entailed, tolerant",27,"['cilliana', 'antidote', 'maine', 'evon', 'unlike', 'entertainment', 'spent', 'footed', 'entailed', 'tolerant', 'limped', 'dala', 'belonged', 'terrorist', 'endorsement', 'detonate', 'barbed', 'buffer', 'groupies', 'icily', 'nines', 'chalked', 'discussions', 'regaining', 'finesse', 'pathetically', 'wilting']",Emotional Relationship Delusion,"She struggles to understand her confusing feelings about their relationship, sitting alone in her room.","romance_core, relationship_conflict","setting:bedroom, activity:reflecting",False,"Top keywords 'relationship', 'feelings', 'years' indicate a focus on emotional confusion. Snippets mention 'confused about feelings', 'emotional delusion conversation', and 'emotional burden about marriage', supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets suggest a heroine (Cilliana) feeling discarded, humored, and used, leading to distress and negative emotions. This aligns with Radway's R1 function, where the heroine experiences a major blow to her social identity or self-concept, leaving her isolated and distressed."
325,"owl, leta, herea, repeats, elf, alternatives, feed, presentable, watercolor, hopelessness",27,"['owl', 'leta', 'herea', 'repeats', 'elf', 'alternatives', 'feed', 'presentable', 'watercolor', 'hopelessness', 'traps', 'glum', 'badger', 'flounced', 'trotting', 'passageway', 'instructs', 'prod', 'discuss', 'meatball', 'merit', 'bluffing', 'preference', 'complied', 'backstory', 'granddaughter', 'grin']",Owl Observation,She watches an elf owl perched on a branch.,"romance_core, domestic_life","setting:outdoors, activity:observing",False,"The top keyword 'owl' and the representative snippets ('an elf owl.', 'an owl: grrowl.') indicate a scene where someone is observing an owl. The keyword 'presentable' suggests it's a moment of calm, likely in a domestic setting, hence the primary categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, label, or summary related to the heroine–hero relationship. It's about an owl and a corner with watercolor pens, which doesn't fit any Radway function."
339,"wait, waiting, ipo, cowering, waits, pumps, elections, stand, beat, dissipate",27,"['wait', 'waiting', 'ipo', 'cowering', 'waits', 'pumps', 'elections', 'stand', 'beat', 'dissipate', 'tandem', 'bated', 'join', 'reviewing', 'cucumber', 'complimentary', 'descend', 'courtneya', 'displeased', 'longer', 'sorted', 'risks', 'backup', 'rescued', 'finish', 'hopping', 'wordlessly']",Prolonged Waiting,"She waits patiently, her mind racing with anticipation.","romance_core, domestic_life","setting:home, activity:waiting",False,"The top keyword 'waits' is repeated and supported by all snippets. The label and scene_summary capture the typical scene of waiting, which is a common romantic scenario. The primary categories reflect the emotional core of the scene and the domestic setting.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest a state of waiting, which could indicate distress or isolation, fitting R1. However, the lack of explicit context makes this a low confidence assignment."
346,"clairea, admirable, passionate, unenthusiastically, shortcuts, abysmally, verb, anxiousness, horrors, nonnegotiable",27,"['clairea', 'admirable', 'passionate', 'unenthusiastically', 'shortcuts', 'abysmally', 'verb', 'anxiousness', 'horrors', 'nonnegotiable', 'meet', 'fascinate', 'postal', 'marshaa', 'mutters', 'conferences', 'gasps', 'reply', 'pending', 'coldhearted', 'growls', 'screw', 'milaa', 'born', 'tenacious', 'mischievously', 'conference']",Anxious Voice Hearing,"She hears her name called, feeling anxious and uncertain about the voice's source.","relationship_conflict, domestic_life","setting:home, activity:listening",False,The top keyword 'anxiousness' and snippets like 'i hear claireâs voice.' indicate a scene of someone hearing a voice and feeling anxious. The label and scene_summary reflect this specific situation.,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets suggest a negative emotion or distress, which is often associated with the heroine reacting antagonistically to the hero in Phase I of the romance narrative. The snippets 'i hear claireâs voice' and 'claireâs got this' imply a tense or hostile situation, fitting R2."
349,"shoulders, raise, hunch, slump, square, straighten, weight, roll, dignity, bunch",27,"['shoulders', 'raise', 'hunch', 'slump', 'square', 'straighten', 'weight', 'roll', 'dignity', 'bunch', 'muster', 'squaring', 'relax', 'loosen', 'stiffen', 'somethinga', 'lifted', 'shoulder', 'beachside', 'springa', 'dredge', 'fall', 'steadies', 'deflate', 'abashed', 'droop', 'slumping']",Shoulder Burden,"She raises her shoulders, carrying a heavy burden on the beachside.","romance_core, relationship_conflict","setting:beachside, activity:shoulder_raising",False,"The top keywords 'shoulders', 'weight', 'burden' and 'beachside' are consistently present. The snippets show a repeated action of raising shoulders, suggesting a physical manifestation of emotional burden. The beachside setting provides a specific location for this scene.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and snippets ('i raise my shoulders.') do not relate to the heroine–hero relationship or any of Radway's functions. It seems to be about a minor, non-verbal action, not central to the romance narrative."
