composite_key,topic_id,name,keywords,taxonomy_main_id,taxonomy_main_name
G_courtship_rituals_gifts,11,Wine Tasting At Dinner,"wine, kitchen, plate, sip, waitress, bottle, cup, mug, dinner, food",8.2,Public & Leisure Spaces
G_courtship_rituals_gifts,148,Holiday Celebration,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",5.3,"Community, Norms & Social Events"
G_courtship_rituals_gifts,274,Exclusive Club Nights,"clubs, members, exclusive, cluba, stag, wilder, restaurants, member, strip, whores",5.3,"Community, Norms & Social Events"
L_vices_addictions,6,Wine-drinking At Table,"wine, sip, bottle, drunk, whiskey, waiter, scotch, alcohol, drinking, poured",5.2,Friends & Social Circles
L_vices_addictions,11,Wine Tasting At Dinner,"wine, kitchen, plate, sip, waitress, bottle, cup, mug, dinner, food",8.2,Public & Leisure Spaces
L_vices_addictions,75,Bedroom Encounter,"bed, bedroom, couch, sheets, sofa, covers, pillows, mattress, flop, edge",2.2,Kissing & Non-Explicit Affection
L_vices_addictions,146,Bedtime Routine,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",8.1,Domestic Spaces & Routines
L_vices_addictions,157,Unexpected Barroom Moment,"trinitya, didn, couldn, inquired, muttered, segue, exclaimed, wordless, debated, sudden",4.2,"Bonding, Everyday Intimacy & Growth"
L_vices_addictions,171,Bedroom Intimacy,"bed, mattress, bedroom, edge, sits, carries, covers, pushes, pillow, crawls",2.2,Kissing & Non-Explicit Affection
L_vices_addictions,255,Hot And Heavy Flirting,"hotter, smoking, hots, hottest, really, extremely, totally, scorpion, empathetic, ceaseless",2.1,Attraction & Sexual Tension
L_vices_addictions,284,Dog Whining,"whines, maxa, answered, bounds, wriggles, perplexed, barks, outmaneuvered, rigidly, extremes",8.1,Domestic Spaces & Routines
L_vices_addictions,294,Embarrassing Admissions,"embarrassing, embarrassed, humiliating, shame, humiliated, embarrassment, ashamed, pity, embarrassinga, spare",4.4,"Conflict, Distance & Breakup Threats"
L_vices_addictions,302,Gun Threat During Argument,"gun, weapon, bullets, pistol, guns, barrel, rifle, gunshot, aimed, shotgun",7.2,"Violence, Threats & Coercion"
L_vices_addictions,304,Local Honey Accident,"jar, barista, trance, suggests, georgiaa, taffy, saltwater, supplement, local, mileage",4.3,"Secrets, Misunderstandings & Hidden Information"
L_vices_addictions,332,Keeping Secrets,"secrets, confidential, secrecy, keeping, secretive, discreet, kept, identity, sneaking, spilling",4.3,"Secrets, Misunderstandings & Hidden Information"
L_vices_addictions,342,Mistaken Accusations,"wrong, somethinga, terribly, wrongs, feels, harbinger, critics, uncharacteristic, peculiar, event",4.4,"Conflict, Distance & Breakup Threats"
L_vices_addictions,358,Victorious Sports Celebration,"merinaa, earful, fizzled, victorious, barreled, tabloids, partly, barked, attained, achel",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,90,Medical Appointment At Hospital,"hospital, surgeon, surgery, doctors, trauma, doctora, medical, appointment, er, clinic",6.5,"Law, Medicine, Education & Formal Institutions"
M_health_recovery_growth,119,Whispered Secrets Between Lovers,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,185,Thrilling Experiences,"awesome, wonderful, extraordinary, glorious, exciting, stunning, spectacular, thrilling, satisfying, ita",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,204,Forgetting And Reminding,"forget, forgot, forgotten, forgetting, completely, everybody, silliness, friendliest, requisite, defcon",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,228,Homecoming Conversations,"home, edit, literally, heading, homesick, likea, sense, want, descriptions, schooled",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,250,Protective Conversations By Firelight,"loved, loves, adored, clearly, humbled, protector, cared, soul, madly, conversations",4.2,"Bonding, Everyday Intimacy & Growth"
M_health_recovery_growth,278,Medical Emergency Response,"gracea, asked, paged, liked, avoid, east, ways, preface, enlisted, restart",6.5,"Law, Medicine, Education & Formal Institutions"
M_health_recovery_growth,363,Goofball's Webcam Connection,"garretta, fulfilled, owners, sees, accepting, shouldna, letting, prophecy, webcam, salaciousa",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,3,Dinner Invitation,"dinner, eat, food, lunch, breakfast, bakery, chicken, sandwich, meal, dessert",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,6,Wine-drinking At Table,"wine, sip, bottle, drunk, whiskey, waiter, scotch, alcohol, drinking, poured",5.2,Friends & Social Circles
H_domestic_nesting,10,Knocking On Door,"door, doors, opens, opened, knock, hallway, stairs, elevators, floor, doorbell",8.1,Domestic Spaces & Routines
H_domestic_nesting,14,Playful Smiling Interactions,"smile, smiles, grin, smiled, laugh, grinned, grins, laughed, laughs, smirked",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,23,Board Game Around Table,"reesea, merinaa, gwynetha, taga, board, hadna, gave, told, cadea, wasna",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,24,Phone Notifications During Night,"rings, buzzes, pocket, rang, screen, cellphone, nightstand, ringing, message, purse",8.1,Domestic Spaces & Routines
H_domestic_nesting,26,Nighttime Fun Planning,"tonight, night, evening, nights, stand, saturday, happened, tonighta, nighttime, nighta",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,27,Exiting Through Doorways,"door, doors, opened, car, stairs, shut, stepped, purse, headed, walked",8.1,Domestic Spaces & Routines
H_domestic_nesting,31,Clothing Shopping Together,"wea, wear, clothes, outfit, wearing, going, wardrobe, worn, clothing, doing",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,34,Archery Hunting,"huntera, cards, california, glanced, archery, turned, chips, shoulder, gritted, threw",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,35,Silent Ride Together,"silent, fell, remained, beat, stays, descends, awkward, stretched, stretches, moment",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,43,Ready For Action,"ia, going, working, ready, doing, supposed, aware, prepared, oversee, trying",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,49,Hiring A Babysitter,"babysitter, babya, born, babysit, healthy, having, want, infant, raise, youa",5.2,Friends & Social Circles
H_domestic_nesting,51,Emotional Support At Clinic,"maddiea, sama, karaa, clinic, answered, didn, tremulous, couldn, friend, sighed",5.2,Friends & Social Circles
H_domestic_nesting,53,Dress Shopping Together,"dress, dresses, panties, skirt, lace, heels, gown, wearing, wear, stilettos",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,57,Shower Hygiene,"shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",8.1,Domestic Spaces & Routines
H_domestic_nesting,70,Kitten Rescue And Bonding,"kittens, delivery, cata, purr, claws, rescued, hairless, arrogantly, cheshire, lap",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,71,Phone Interruption,"pocket, dialed, cellphone, rang, screen, message, hangs, pulls, ringing, buzzed",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,92,Luxury Hotel Suite,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",8.1,Domestic Spaces & Routines
H_domestic_nesting,96,Whispered Love Confessions,"whispers, whispered, whisper, softly, breaking, ear, plea, murmured, soft, someday",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,100,Gifting White Roses,"roses, flowers, bouquet, florist, petals, yellow, lilies, vase, daisies, dozen",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,105,Hurried Conversations,"hurry, going, live, trippy, goes, pro, prepared, bring, trade, location",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,106,Nighttime Conversations,"wasa, thata, likea, sa, wella, uha, meana, alsoa, thisa, oha",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,108,Epic Love Confessions,"loved, fall, falling, believe, consuming, isna, true, fickle, kind, loves",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,110,Intense Listening Conversation,"listen, asked, listening, demanded, replied, heard, whata, downplay, reply, everythinga",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,116,Important Conversation,"important, condition, just, plenty, second, ways, grated, dependent, thing, morea",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,119,Whispered Secrets Between Lovers,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,120,Repeated Affirmations,"aye, string, parts, fianca, yesterday, unable, sounds, word, having, theya",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,121,Convenient Travel Options,"better, easier, vossameera, possibly, probably, smoother, suppose, sakes, option, ideal",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,128,Easy Conversations,"easy, simple, straightforward, peasy, natural, surprisingly, ita, easiest, comparison, target",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,136,Excited Diversion,"fun, excited, excitement, entertaining, having, sounds, uncomplicated, goad, diversion, funa",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,140,Silent Staring Conversation,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,141,Hurried Conversations,"rush, , , , , , , , , ",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,142,Kitchen Conversation,"kitchen, fridge, cabinets, appliances, counter, stocked, stainless, countertops, dishes, kitchens",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,143,Casual Conversations,"conversation, talk, conversations, discuss, need, chat, talked, later, having, discussion",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,144,Dates And Calendar Confusion,"dates, datea, dated, isna, official, started, service, bring, apps, canceling",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,146,Bedtime Routine,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",8.1,Domestic Spaces & Routines
H_domestic_nesting,147,Good Luck Wishes,"luck, luckiest, perfection, perfectly, fortunate, fit, solution, unlucky, today, miracle",5.2,Friends & Social Circles
H_domestic_nesting,155,Whispered Secrets Between Lovers,"whispers, whispered, whisper, ear, hoarsely, darkly, softly, angrily, hear, husky",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,156,Trust Assurance Conversation,"trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,157,Unexpected Barroom Moment,"trinitya, didn, couldn, inquired, muttered, segue, exclaimed, wordless, debated, sudden",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,159,Casual Conversations,"yeah, reply, agreed, answered, agree, answer, yesa, plea, eagerly, admitted",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,161,Admiring Qualities,"liked, likes, hea, really, aggressively, actor, nicest, qualities, enjoy, intelligent",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,170,Noon Conversations,"rebeccaa, cassiea, katea, startling, shrieked, winces, thanks, noon, analogies, required",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,173,Friendship Bonding,"friendship, friend, buddies, benefits, friendships, acquaintances, wea, friendsa, slowlya, school",5.2,Friends & Social Circles
H_domestic_nesting,175,Underwater Glance,"rachela, maggiea, michaela, leveled, blinked, believe, taga, cooed, confirmed, underwater",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,180,Ode Recital,"ode, deserve, believed, ended, outdo, flashing, geometry, stratosphere, adhered, cleanup",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,183,Division Discussion,"division, stick, excuse, probably, , , , , , ",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,185,Thrilling Experiences,"awesome, wonderful, extraordinary, glorious, exciting, stunning, spectacular, thrilling, satisfying, ita",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,189,Weekend Planning,"tomorrow, weekend, monday, weekends, saturday, weekenda, thursday, holiday, noon, nudist",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,193,Birthday Surprise For Friend,"patricka, yells, dopey, friend, nervously, announces, nudging, presents, birthday, wasted",5.2,Friends & Social Circles
H_domestic_nesting,204,Forgetting And Reminding,"forget, forgot, forgotten, forgetting, completely, everybody, silliness, friendliest, requisite, defcon",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,210,Reunion Conversation In Car,"emerya, ensemble, muttered, groaned, asked, jensena, gesturing, laughed, reunion, feelings",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,218,Birdwatching In Park,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",8.1,Domestic Spaces & Routines
H_domestic_nesting,220,Evening Boat Ride,"margota, eddiea, couldn, didn, wasn, blinked, moment, raised, boat, inspiration",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,221,Quick Shower Hygiene,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",8.1,Domestic Spaces & Routines
H_domestic_nesting,226,Disco Night Adventure,"hayesa, doesna, wants, copying, imperial, disco, infinity, pottery, scandalous, doga",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,228,Homecoming Conversations,"home, edit, literally, heading, homesick, likea, sense, want, descriptions, schooled",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,232,Winning Bid Excitement,"won, winning, firsthand, blah, wins, prize, earn, arena, importantlya, definitely",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,233,Admiring Intelligence,"loved, liked, adored, attractive, proud, intelligent, looked, excellent, pieces, stunning",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,242,Awkward Handshake Introduction,"davea, elliea, says, asks, clasps, sadiea, class, gives, handshake, lottiea",5.2,Friends & Social Circles
H_domestic_nesting,243,Fearless Ladies Conversation,"charlottea, answer, answered, reply, epitome, ladies, stammer, acknowledges, deteriorated, helloa",5.2,Friends & Social Circles
H_domestic_nesting,250,Protective Conversations By Firelight,"loved, loves, adored, clearly, humbled, protector, cared, soul, madly, conversations",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,256,Hushed Conversations,"shh, whew, uh, ah, huh, whata, wrong, whack, wh, ew",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,258,Sunset Parade Motivation,"austina, youra, parade, happened, flippantly, sidling, abruptly, didna, issues, wherea",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,260,Nodding Agreement At Table,"nodded, shrugged, scowl, shrug, agreement, gearshift, assertion, tracea, waiter, sullenly",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,263,Riddles And Challenges,"supposed, whata, question, challenge, true, isna, means, conventional, presumptuous, riddle",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,265,Careful Tune-up Before Night Out,"just, checking, saya, practicing, record, careful, tune, curveball, easy, peasy",8.1,Domestic Spaces & Routines
H_domestic_nesting,275,Back-to-back Support,"othera, lives, compatible, live, better, work, connected, synapses, physically, pasts",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,281,Sleeping Together,"sleep, asleep, slept, night, woke, fell, sleeps, woken, wake, bed",8.1,Domestic Spaces & Routines
H_domestic_nesting,282,Emotional Love Confession,"loved, respect, grandparentsa, outlast, interfered, woolton, mortgage, exceptions, grandkids, utmost",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,284,Dog Whining,"whines, maxa, answered, bounds, wriggles, perplexed, barks, outmaneuvered, rigidly, extremes",8.1,Domestic Spaces & Routines
H_domestic_nesting,287,Legendary Certainty,"knew, exactly, understood, doing, knows, heard, course, needed, gloating, befuddled",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,289,Classical Music Appreciation,"music, band, song, musicians, classical, jazz, playing, play, speakers, songs",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,292,Shower Hygiene,"shower, bathroom, towel, bath, tub, restroom, toilet, walks, towels, shirt",8.1,Domestic Spaces & Routines
H_domestic_nesting,305,Quiet Conversation About Best Option,"best, thata, thing, really, recommend, ita, probably, highly, quietest, younga",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,306,Playful Laughter In Fun Setting,"laughs, laugh, laughter, grins, holidays, resuscitation, issuesa, giggles, amphitheater, humorous",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,307,Color Scheme Discussion,"colors, favorite, yellow, scheme, bright, ones, shade, primary, packets, burgundy",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,319,Nighttime Carousel Conversation,"enjoy, penguins, buildup, unsurprisingly, americaa, cabs, nightie, carousel, bass, thrive",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,330,Smiling And Laughing Together,"marleya, confidante, splutters, goofily, pleads, kicking, suma, ra, stylist, glance",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,334,Resolute Nodding Agreement,"nodded, enthusiastically, solemnly, smiled, politely, chewed, slowly, encouragingly, perfunctory, declarations",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,336,Polite Conversations,"alternatives, automatically, beg, thanks, answer, hear, looking, make, say, way",5.2,Friends & Social Circles
H_domestic_nesting,337,Hasty Question Game,"tell, did, yodeling, told, pointers, metaphor, vent, hasty, boards, deed",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,344,Slow-paced Conversation,"slow, slower, motion, slows, snail, slowing, process, pace, controlled, experimentation",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,358,Victorious Sports Celebration,"merinaa, earful, fizzled, victorious, barreled, tabloids, partly, barked, attained, achel",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,362,Adorable Nephew And Schnoodle,"adorable, cutest, nephew, cutes, absolutely, schnoodle, easter, whitea, beinga, incredibly",5.2,Friends & Social Circles
H_domestic_nesting,363,Goofball's Webcam Connection,"garretta, fulfilled, owners, sees, accepting, shouldna, letting, prophecy, webcam, salaciousa",4.2,"Bonding, Everyday Intimacy & Growth"
H_domestic_nesting,365,Morning Grooming In Bathroom,"mirror, reflection, bathroom, stare, survey, mirrors, glance, length, studied, look",8.1,Domestic Spaces & Routines
I_humor_lightness,13,Playful Laughter And Smiles,"smiled, smile, smiles, laugh, laughs, laughed, grinned, grin, eyebrows, giggles",2.2,Kissing & Non-Explicit Affection
I_humor_lightness,14,Playful Smiling Interactions,"smile, smiles, grin, smiled, laugh, grinned, grins, laughed, laughs, smirked",4.2,"Bonding, Everyday Intimacy & Growth"
I_humor_lightness,25,Playful Laughter And Smiles,"smile, laugh, laughter, grin, smiled, grinned, burst, laughed, chuckled, force",2.2,Kissing & Non-Explicit Affection
I_humor_lightness,78,Tender Forehead Kisses,"lucaa, wraps, enzoa, cups, eliciting, gaze, looks, brushing, arm, smiles",2.2,Kissing & Non-Explicit Affection
I_humor_lightness,140,Silent Staring Conversation,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",4.2,"Bonding, Everyday Intimacy & Growth"
I_humor_lightness,210,Reunion Conversation In Car,"emerya, ensemble, muttered, groaned, asked, jensena, gesturing, laughed, reunion, feelings",4.2,"Bonding, Everyday Intimacy & Growth"
I_humor_lightness,306,Playful Laughter In Fun Setting,"laughs, laugh, laughter, grins, holidays, resuscitation, issuesa, giggles, amphitheater, humorous",4.2,"Bonding, Everyday Intimacy & Growth"
I_humor_lightness,330,Smiling And Laughing Together,"marleya, confidante, splutters, goofily, pleads, kicking, suma, ra, stylist, glance",4.2,"Bonding, Everyday Intimacy & Growth"
I_humor_lightness,334,Resolute Nodding Agreement,"nodded, enthusiastically, solemnly, smiled, politely, chewed, slowly, encouragingly, perfunctory, declarations",4.2,"Bonding, Everyday Intimacy & Growth"
J_social_support_kin,4,Unclear Relationship Feelings,"seen, felt, ia, wanted, hea, experienced, loved, dated, thought, told",4.3,"Secrets, Misunderstandings & Hidden Information"
J_social_support_kin,16,Intergenerational Family Bonding,"fathera, parents, died, dada, older, fathers, children, kids, grandson, hea",5.1,Family & Kinship
J_social_support_kin,44,Mother-player Relationship Struggles,"mothera, moma, stepmother, died, mamaa, moms, motherhood, telling, tell, traumatizing",5.1,Family & Kinship
J_social_support_kin,50,Unclear Relationship Feelings,"didna, didn, wasna, wouldna, couldna, hadna, wasn, couldn, idea, hadn",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,52,Unclear Relationship Feelings,"sama, www, didn, event, mocking, muttered, answered, masculine, shattering, unethical",4.3,"Secrets, Misunderstandings & Hidden Information"
J_social_support_kin,62,Months Of Careful Lies,"josha, declana, woulda, didna, months, med, frienda, chess, situation, careful",4.3,"Secrets, Misunderstandings & Hidden Information"
J_social_support_kin,79,Grandmother's Tears,"daisya, rule, replies, grandmother, whispers, says, remya, needs, cries, freezes",5.1,Family & Kinship
J_social_support_kin,81,Family Discussion Around Table,"parents, children, kids, families, familya, aunts, uncles, parentsa, theya, grow",5.1,Family & Kinship
J_social_support_kin,87,Unclear Relationship Feelings,"leave, leaving, walk, left, need, leta, run, needed, fleeing, unscathed",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,93,Family Apologies And Reconciliation,"parents, apologies, died, sister, ex, dada, brogue, pleasure, woozy, daughter",5.1,Family & Kinship
J_social_support_kin,101,Sister's Tragic Letters,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",5.1,Family & Kinship
J_social_support_kin,104,Sister's Confusing Admissions,"kelseya, asks, says, pigeon, uh, helpful, sustainable, excited, cork, answers",5.1,Family & Kinship
J_social_support_kin,107,Unclear Relationship Feelings,"wasna, didna, matter, sense, true, couldna, happen, happening, hadna, mattered",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,130,Sister's Confusing Admissions,"says, told, argues, replied, offered, asked, promised, prospect, unconvinced, panted",5.1,Family & Kinship
J_social_support_kin,134,Sister's Confusing Admissions,"cadea, audreya, archera, necks, daphnea, glanced, told, curious, breakthroughs, campus",5.1,Family & Kinship
J_social_support_kin,154,Unexpected Pregnancy,"pregnancy, test, unplanned, weeks, months, fianca, birth, conception, injection, childbirth",5.1,Family & Kinship
J_social_support_kin,172,Unclear Relationship Feelings,"stellaa, avaa, resurfaced, julesa, unrecognizable, musta, bridgeta, widened, parted, woulda",4.3,"Secrets, Misunderstandings & Hidden Information"
J_social_support_kin,200,Siblings' Confusing Disclosure,"sister, sistera, partnera, niece, daughter, older, disclosure, mask, members, sibling",5.1,Family & Kinship
J_social_support_kin,201,Jealousy Conversation,"jealous, jealousy, tribute, irrationally, envious, mediocre, elderly, envy, girlfriend, pang",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,222,Trash Can Trial,"yeah, benjamina, aftera, trial, hauled, sale, rode, goda, wella, sistera",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,236,Sarcastic Jokes,"joke, funny, jokea, whata, amusing, isna, sick, sarcasm, somethinga, freakin",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,272,Reluctant Relationship Talk,"answered, says, told, tell, quickly, asks, assured, reada, girlfriend, introduce",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,295,Argument About Betrayal,"alexaa, spell, bookcrazy, execute, spells, explosion, grateful, shared, friend, dazed",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,322,Scornful Head Shaking,"shook, head, shaking, dislodge, scornful, lockdown, graying, slightly, behavior, chortled",4.4,"Conflict, Distance & Breakup Threats"
J_social_support_kin,329,Parenting And Care Routine,"remya, dependable, coos, wails, parenting, competent, guardian, having, raise, formula",5.1,Family & Kinship
J_social_support_kin,332,Keeping Secrets,"secrets, confidential, secrecy, keeping, secretive, discreet, kept, identity, sneaking, spilling",4.3,"Secrets, Misunderstandings & Hidden Information"
K_professional_intrusion,33,Business Discussion,"business, company, dollars, pay, job, million, thousand, paid, investment, cost",6.1,Hero's Elite Work & Business World
K_professional_intrusion,60,Boss's Boss Interaction,"bossa, ceos, employee, bosses, board, company, manager, job, hea, youa",6.1,Hero's Elite Work & Business World
K_professional_intrusion,109,Wealthy Businessman's Lifestyle,"wealthy, richest, millionaire, eligible, billionairea, wealthiest, wealth, worlda, billion, world",6.1,Hero's Elite Work & Business World
K_professional_intrusion,187,Political Planning Session,"plan, plans, work, united, conditions, figure, suited, states, planning, bantered",6.1,Hero's Elite Work & Business World
K_professional_intrusion,195,Business Deal Negotiation,"spoke, asked, cartera, walked, reservation, blakea, noraa, smiled, pro, standards",6.1,Hero's Elite Work & Business World
K_professional_intrusion,212,Office Work At Desk,"desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",6.3,Shared Workplaces & Professional Interaction
K_professional_intrusion,223,Work-related Presentation,"wea, work, need, talked, presentation, whatevera, talk, discuss, adults, handle",6.1,Hero's Elite Work & Business World
K_professional_intrusion,259,Work At Desk,"desk, laptop, papers, office, cubicle, stack, screen, paper, chair, seat",6.2,Heroine's Work & Professional Identity
K_professional_intrusion,277,Business Deal Negotiation,"company, buy, profits, business, companies, funds, paid, businesses, successes, millions",6.1,Hero's Elite Work & Business World
K_professional_intrusion,296,Business Meeting Negotiation,"meeting, office, meetings, board, offices, conference, tomorrow, engineering, noon, business",6.1,Hero's Elite Work & Business World
K_professional_intrusion,298,Business Expansion Negotiation,"aren, jail, nightlife, means, fatherless, haired, undisclosed, lizards, derision, inspires",6.1,Hero's Elite Work & Business World
K_professional_intrusion,309,Contract Negotiation,"contract, signed, contracts, sign, clause, dalliances, promissory, signing, read, contracta",6.1,Hero's Elite Work & Business World
K_professional_intrusion,316,Office Work At Desk,"desk, papers, sitting, sits, office, sat, chair, seated, monitor, walks",6.2,Heroine's Work & Professional Identity
K_professional_intrusion,326,Business Call Negotiation,"calling, called, anytime, earliest, calls, later, convenience, alright, pressa, newsa",6.1,Hero's Elite Work & Business World
K_professional_intrusion,343,Business Attire In Office,"navy, tie, wearing, crisp, shirt, tailored, charcoal, perfectly, custom, wore",6.1,Hero's Elite Work & Business World
K_professional_intrusion,348,Seminar Networking,"seminar, swallowed, received, geniuses, brochures, slackened, clients, spiel, didn, pharmaceuticals",6.1,Hero's Elite Work & Business World
N_separation_reunion,61,Apology And Forgiveness,"apologize, forgive, sorry, apology, apologized, apologizing, forgiveness, forgiven, apologies, profusely",4.5,"Reconciliation, Commitments & HEA"
N_separation_reunion,65,Apologetic Excuse Me,"excuse, aye, alright, look, ew, excellent, bye, called, lottiea, buta",4.4,"Conflict, Distance & Breakup Threats"
N_separation_reunion,87,Unclear Relationship Feelings,"leave, leaving, walk, left, need, leta, run, needed, fleeing, unscathed",4.4,"Conflict, Distance & Breakup Threats"
N_separation_reunion,273,Tearful Apology,"sorry, apologize, apology, ia, apologized, whispered, ruined, apologizing, truly, hastily",4.4,"Conflict, Distance & Breakup Threats"
N_separation_reunion,341,Reunion After Argument,"leaving, mirandaa, disrespectful, hadna, replacement, coolly, reunion, bogged, realizations, supplication",4.4,"Conflict, Distance & Breakup Threats"
O_aesthetics_appearance,148,Holiday Celebration,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",5.3,"Community, Norms & Social Events"
O_aesthetics_appearance,231,Sweaty Forehead During Intimacy,"sweat, beads, sweating, trickles, sweaty, palms, bead, forehead, skin, spine",1.1,Body Parts & Physical Reactions
